adcode,name,longitude,latitude
3.70E+11,李沧区,120.432922,36.145519
5.31E+11,玉龙纳西族自治县,100.236954,26.821459
5.13E+11,甘洛县,102.771504,28.959157
3.21E+11,市辖区,,
3.31E+11,义乌市,120.075106,29.306775
2.20E+11,榆树市,126.533187,44.840318
3.21E+11,句容市,119.168695,31.944998
6.40E+11,隆德县,106.111595,35.625914
2.11E+11,葫芦岛市,120.836939,40.71104
4.50E+11,马山县,108.177019,23.708321
3.30E+11,桐乡市,120.565098,30.630173
5.30E+11,五华区,102.707262,25.043635
4.30E+11,衡阳市,112.572018,26.893368
5.40E+11,康马县,89.681663,28.555627
2.10E+11,望花区,123.784225,41.853641
4.41E+11,茂名市,110.925439,21.662991
1.31E+11,景县,116.270648,37.69229
3.10E+11,奉贤区,121.474055,30.917766
4.50E+11,长洲区,111.274673,23.485944
1.50E+11,包头市,109.953504,40.621157
1.30E+11,无极县,114.97634,38.179192
1.40E+11,市辖区,,
1.31E+11,吴桥县,116.391508,37.627661
4.10E+11,新郑市,113.740662,34.395949
3.61E+11,资溪县,117.060263,27.706101
4.31E+11,东安县,111.316464,26.392183
5.11E+11,市辖区,,
5.11E+11,什邡市,104.167501,31.12678
3.41E+11,含山县,118.101421,31.735598
3.71E+11,临朐县,118.542982,36.512506
3.60E+11,湘东区,113.733047,27.640075
6.30E+11,湟源县,101.256464,36.682426
6.10E+11,灞桥区,109.064646,34.272793
1.31E+11,桥西区,114.869657,40.819581
6.21E+11,宁县,107.928371,35.502176
4.40E+11,广东省,113.26641,23.132324
1.41E+11,平陆县,111.194133,34.82926
5.40E+11,左贡县,97.841022,29.671069
3.41E+11,颍州区,115.806942,32.883468
5.31E+11,耿马傣族佤族自治县,99.397126,23.538092
6.51E+11,巴里坤哈萨克自治县,93.010383,43.599929
6.53E+11,阿克苏地区,80.260605,41.168779
3.71E+11,东港区,119.462267,35.42548
5.31E+11,永德县,99.259339,24.018357
4.30E+11,市辖区,,
4.45E+11,揭阳市,116.372708,23.549701
3.41E+11,市辖区,,
2.31E+11,红岗区,124.891039,46.398418
4.42E+11,河源市,114.700961,23.743686
4.31E+11,隆回县,111.032437,27.113978
4.51E+11,桂平市,110.079379,23.394325
4.31E+11,靖州苗族侗族自治县,109.696273,26.575107
4.12E+11,上蔡县,114.264381,33.262439
3.61E+11,鄱阳县,116.70359,29.004847
3.30E+11,泰顺县,119.717649,27.556884
6.52E+11,昌吉市,87.267532,44.014435
2.21E+11,江源区,126.591178,42.056747
2.20E+11,丰满区,126.562274,43.821601
2.21E+11,白城市,122.838714,45.619884
1.41E+11,孝义市,111.778818,37.146294
6.54E+11,富蕴县,89.525504,46.994115
1.41E+11,晋中市,112.752652,37.687357
4.40E+11,仁化县,113.749027,25.085621
3.20E+11,雨花台区,118.779051,31.99126
6.54E+11,布尔津县,86.874923,47.702163
5.20E+11,观山湖区,106.622453,26.60145
6.50E+11,市辖区,,
6.30E+11,湟中县,101.571667,36.500879
4.40E+11,广州市,113.264385,23.12911
3.41E+11,黄山市,118.338272,29.715185
4.31E+11,辰溪县,110.183917,28.006336
5.40E+11,江孜县,89.605627,28.911626
1.41E+11,吕梁市,111.144699,37.519126
4.42E+11,清远市,113.056042,23.681774
5.11E+11,市中区,105.067597,29.587053
4.31E+11,永兴县,113.116527,26.12715
4.21E+11,荆州市,112.239746,30.335184
4.30E+11,炎陵县,113.772655,26.489902
5.32E+11,双柏县,101.641937,24.688875
4.11E+11,内黄县,114.901452,35.971704
4.31E+11,市辖区,,
6.53E+11,阿图什市,76.1684,39.71616
5.11E+11,西充县,105.90087,30.995683
6.32E+11,同仁县,102.018323,35.516063
5.00E+11,沙坪坝区,106.456878,29.541144
4.23E+11,咸丰县,109.139726,29.665202
3.20E+11,金坛区,119.597811,31.723219
4.33E+11,凤凰县,109.581083,27.958081
3.30E+11,海盐县,120.946263,30.526435
3.60E+11,市辖区,,
4.29E+11,仙桃市,113.423583,30.361438
4.51E+11,罗城仫佬族自治县,108.904706,24.777411
4.31E+11,新晃侗族自治县,109.174932,27.352673
4.21E+11,枣阳市,112.771959,32.128818
2.21E+11,临江市,126.918087,41.811979
4.11E+11,武陟县,113.401679,35.099378
4.21E+11,襄州区,112.211982,32.087127
4.41E+11,市辖区,,
4.12E+11,商城县,115.406862,31.798377
1.30E+11,裕华区,114.531202,38.00643
4.31E+11,市辖区,,
5.13E+11,美姑县,103.132179,28.32864
4.21E+11,罗田县,115.399222,30.78429
6.53E+11,温泉县,81.024816,44.968856
4.11E+11,浚县,114.55091,35.67636
6.21E+11,市辖区,,
4.31E+11,市辖区,,
3.30E+11,瑞安市,120.655148,27.778657
5.10E+11,自流井区,104.777191,29.337429
3.31E+11,衢州市,118.859457,28.970079
3.41E+11,黄山区,118.141567,30.272942
1.40E+11,晋源区,112.47794,37.715193
1.41E+11,繁峙县,113.265563,39.188811
5.23E+11,黎平县,109.136932,26.230706
6.11E+11,石泉县,108.247886,33.038408
5.40E+11,朗县,93.074702,29.046337
4.69E+11,万宁市,110.391073,18.795143
2.11E+11,宏伟区,123.196672,41.217649
3.30E+11,洞头区,121.157249,27.836154
3.20E+11,云龙区,117.251076,34.253164
5.40E+11,尼木县,90.164524,29.431831
5.33E+11,屏边苗族自治县,103.687612,22.983559
1.50E+11,乌达区,106.726099,39.505925
1.41E+11,沁水县,112.186738,35.690141
2.31E+11,市辖区,,
4.20E+11,青山区,114.384968,30.640191
4.60E+11,崖州区,109.171841,18.357291
6.21E+11,阿克塞哈萨克族自治县,94.340204,39.633943
5.11E+11,安州区,104.567187,31.534886
3.41E+11,泗县,117.910629,33.482982
2.31E+11,带岭区,129.020888,47.028379
3.20E+11,沛县,116.936353,34.760761
1.30E+11,深泽县,115.20092,38.184033
3.40E+11,肥西县,117.157981,31.706809
4.41E+11,市辖区,,
3.20E+11,市辖区,,
5.12E+11,开江县,107.868736,31.082986
5.21E+11,市辖区,,
4.31E+11,临澧县,111.647517,29.440793
4.20E+11,黄陂区,114.375725,30.882174
6.21E+11,灵台县,107.595874,35.070027
6.53E+11,英吉沙县,76.175729,38.930381
3.31E+11,嵊州市,120.831025,29.56141
4.12E+11,川汇区,114.650628,33.647598
3.20E+11,江阴市,120.286129,31.921345
2.10E+11,浑南区,123.449714,41.714914
3.21E+11,市辖区,,
4.30E+11,岳塘区,112.969479,27.872028
2.10E+11,西岗区,121.612324,38.914687
6.53E+11,麦盖提县,77.610125,38.898001
6.11E+11,旬阳县,109.361024,32.832012
4.51E+11,龙州县,106.854482,22.342778
4.21E+11,东宝区,112.201493,31.051852
5.41E+11,乃东区,91.761538,29.224904
4.69E+11,临高县,109.690508,19.912025
1.51E+11,呼伦贝尔市,119.765558,49.211576
3.30E+11,富阳区,119.960076,30.048692
1.52E+11,扎赉特旗,122.899656,46.723237
5.13E+11,小金县,102.362984,30.995823
3.40E+11,合肥市,117.227219,31.820591
3.30E+11,上城区,120.169312,30.242404
5.20E+11,桐梓县,106.825198,28.133311
4.51E+11,扶绥县,107.904186,22.635012
1.30E+11,秦皇岛市,119.518197,39.888701
1.31E+11,张家口市,114.886252,40.768493
5.40E+11,米林县,94.213679,29.213811
2.11E+11,建昌县,119.837124,40.824367
5.30E+11,昆明市,102.832891,24.880095
5.32E+11,武定县,102.404337,25.530389
3.31E+11,市辖区,,
3.61E+11,新余市,114.917346,27.817808
4.10E+11,管城回族区,113.6775,34.75429
3.71E+11,泰山区,117.135354,36.192083
1.30E+11,广平县,114.948606,36.483484
1.31E+11,饶阳县,115.725833,38.235892
5.12E+11,汉源县,102.645467,29.347192
3.41E+11,萧县,116.947349,34.188732
3.61E+11,临川区,116.312166,27.934572
2.31E+11,肇州县,125.268643,45.699066
5.10E+11,攀枝花市,101.718637,26.582347
1.41E+11,高平市,112.92392,35.797997
1.30E+11,青龙满族自治县,118.949684,40.407578
3.21E+11,东海县,118.752842,34.542308
3.30E+11,海宁市,120.680239,30.511539
6.10E+11,未央区,108.946825,34.29292
4.50E+11,青秀区,108.494024,22.785879
4.41E+11,濠江区,116.726973,23.286079
1.53E+11,太仆寺旗,115.282986,41.877135
6.21E+11,崆峒区,106.674767,35.542491
5.11E+11,内江市,105.058432,29.580228
4.31E+11,桑植县,110.204652,29.414111
3.71E+11,文登区,122.05767,37.193735
1.40E+11,娄烦县,111.797083,38.067932
4.51E+11,凤山县,107.04219,24.546876
3.71E+11,临邑县,116.866799,37.189797
6.21E+11,瓜州县,95.782318,40.520538
2.30E+11,密山市,131.846635,45.529774
5.30E+11,东川区,103.187824,26.082873
3.70E+11,槐荫区,116.901224,36.651441
6.33E+11,果洛藏族自治州,100.244808,34.471431
1.31E+11,桥东区,114.507058,37.071287
3.42E+11,裕安区,116.479829,31.738183
3.31E+11,磐安县,120.450005,29.054548
1.31E+11,临西县,115.501048,36.870811
2.10E+11,辽宁省,123.431382,41.836175
6.54E+11,裕民县,82.982667,46.201104
5.13E+11,布拖县,102.812061,27.706061
6.33E+11,玉树藏族自治州,97.091934,33.011674
5.30E+11,沾益区,103.822324,25.600507
5.42E+11,那曲县,92.0535,31.469643
1.40E+11,沁县,112.699226,36.756063
3.41E+11,全椒县,118.274149,32.08593
5.22E+11,兴仁县,105.186237,25.435183
2.30E+11,香坊区,126.662593,45.707716
6.53E+11,民丰县,82.695861,37.06408
5.33E+11,文山市,104.232665,23.386527
3.71E+11,莱芜市,117.676723,36.213813
4.21E+11,大悟县,114.127022,31.561164
4.11E+11,市辖区,,
5.20E+11,西秀区,105.965116,26.245315
5.31E+11,昭通市,103.717465,27.338257
1.30E+11,丰润区,118.162215,39.832582
5.12E+11,资阳市,104.627636,30.128901
2.31E+11,绥化市,126.968887,46.653845
3.71E+11,岱岳区,117.041581,36.187989
6.40E+11,市辖区,,
3.30E+11,奉化市,121.406997,29.655144
4.69E+11,澄迈县,110.006754,19.738521
1.30E+11,邯郸县,,
3.20E+11,鼓楼区,118.770182,32.066601
5.12E+11,市辖区,,
4.10E+11,郏县,113.212609,33.971787
6.10E+11,咸阳市,108.709136,34.32987
1.41E+11,万荣县,110.838024,35.415253
3.30E+11,瓯海区,120.61491,27.966844
3.21E+11,姑苏区,120.617369,31.33565
1.31E+11,双桥区,117.943466,40.974643
4.69E+11,东方市,108.651815,19.095351
3.60E+11,湾里区,115.730847,28.714796
3.30E+11,镇海区,121.596496,29.965203
5.21E+11,印江土家族苗族自治县,108.409751,27.994246
5.11E+11,罗江县,104.510249,31.317045
1.31E+11,桥东区,114.894189,40.788434
2.30E+11,鸡东县,131.124079,45.260412
3.72E+11,市辖区,,
6.11E+11,临渭区,109.510175,34.499314
4.21E+11,远安县,111.640508,31.060869
5.33E+11,洱源县,99.951053,26.11116
4.30E+11,南岳区,112.738604,27.232443
6.30E+11,城中区,101.705298,36.545652
5.12E+11,宝兴县,102.815403,30.37641
4.12E+11,西平县,114.021538,33.387684
6.53E+11,若羌县,88.167152,39.023241
1.51E+11,东胜区,109.963333,39.822593
3.40E+11,繁昌县,118.198703,31.101782
3.41E+11,铜陵市,117.81154,30.945515
6.21E+11,通渭县,105.24206,35.210831
3.31E+11,长兴县,119.910952,31.026665
3.20E+11,无锡市,120.31191,31.491169
3.20E+11,高淳区,118.89222,31.327586
3.61E+11,峡江县,115.316566,27.582901
5.33E+11,富宁县,105.630999,23.625283
1.31E+11,桥西区,114.468601,37.059827
1.51E+11,牙克石市,120.711775,49.285629
2.22E+11,图们市,129.84371,42.968044
6.53E+11,莎车县,77.245761,38.41422
4.40E+11,番禺区,113.384152,22.937556
5.20E+11,镇宁布依族苗族自治县,105.770283,26.058086
5.10E+11,市辖区,,
2.21E+11,集安市,126.19403,41.125307
6.10E+11,武功县,108.200398,34.260203
6.33E+11,贵南县,100.747503,35.586714
3.30E+11,杭州市,120.209789,30.24692
1.30E+11,临漳县,114.619536,36.335025
3.51E+11,泉州市,118.675676,24.874132
5.33E+11,南涧彝族自治县,100.509035,25.04351
6.23E+11,积石山保安族东乡族撒拉族自治县,102.875843,35.71766
3.72E+11,滨城区,118.019326,37.430724
3.21E+11,建湖县,119.7886,33.439067
1.30E+11,井陉矿区,114.062062,38.065151
3.50E+11,鼓楼区,119.303917,26.081983
3.42E+11,宣州区,118.785561,30.944076
4.20E+11,郧阳区,110.81205,32.834775
3.71E+11,海阳市,121.173793,36.688
4.69E+11,文昌市,110.797717,19.543422
4.51E+11,港南区,109.599556,23.075573
6.32E+11,尖扎县,102.04014,35.943156
3.41E+11,市辖区,,
2.11E+11,海州区,121.657638,42.011162
4.31E+11,零陵区,111.631109,26.221936
5.00E+11,石柱土家族自治县,108.114069,29.999285
3.71E+11,安丘市,119.218978,36.478493
4.10E+11,开封市,114.307677,34.797966
2.11E+11,古塔区,121.128279,41.117245
3.21E+11,清江浦区,,
5.32E+11,元谋县,101.87452,25.704338
4.31E+11,汉寿县,111.970514,28.906106
4.31E+11,城步苗族自治县,110.322239,26.390598
6.40E+11,市辖区,,
4.12E+11,市辖区,,
3.31E+11,金东区,119.69278,29.099723
4.11E+11,清丰县,115.104389,35.88518
4.42E+11,连南瑶族自治县,112.287012,24.726017
3.72E+11,市辖区,,
1.31E+11,河间市,116.099517,38.446624
5.20E+11,南明区,106.714374,26.567944
6.11E+11,志丹县,108.768432,36.822194
3.20E+11,江苏省,118.762765,32.060875
1.30E+11,开平区,118.261841,39.671001
1.40E+11,市辖区,,
4.11E+11,中站区,113.182946,35.236819
1.31E+11,肃宁县,115.829758,38.422801
4.51E+11,上思县,107.983627,22.153671
2.31E+11,西安区,129.616058,44.577625
3.72E+11,定陶区,115.57302,35.070995
3.10E+11,浦东新区,121.544379,31.221517
4.12E+11,确山县,114.026429,32.802064
4.11E+11,山阳区,113.254881,35.214507
4.41E+11,龙湖区,116.716446,23.372254
5.20E+11,钟山区,104.843555,26.574979
6.10E+11,太白县,107.319116,34.058401
2.30E+11,市辖区,,
2.20E+11,永吉县,126.497741,43.672582
6.33E+11,达日县,99.651392,33.74892
6.32E+11,海北藏族自治州,100.900997,36.954413
1.31E+11,唐县,114.982972,38.748203
2.20E+11,双阳区,125.664662,43.525311
5.00E+11,江北区,106.574271,29.606703
6.11E+11,商南县,110.881807,33.530995
4.11E+11,社旗县,112.948245,33.056109
6.33E+11,久治县,101.482831,33.429471
4.41E+11,肇庆市,112.465091,23.047191
4.41E+11,赤坎区,110.365899,21.266119
1.41E+11,尧都区,111.579554,36.07884
1.30E+11,肥乡县,114.800166,36.548131
4.51E+11,田东县,107.12608,23.597194
1.31E+11,安国市,115.326646,38.418439
6.11E+11,汉滨区,109.026836,32.695172
3.10E+11,徐汇区,121.436128,31.188464
3.42E+11,叶集区,115.925271,31.863693
5.11E+11,叙永县,105.444765,28.155801
2.30E+11,虎林市,132.93721,45.762685
4.40E+11,花都区,113.220463,23.403744
5.11E+11,嘉陵区,106.071876,30.758823
3.21E+11,润州区,119.411959,32.195264
6.50E+11,新市区,87.569431,43.855378
4.51E+11,富川瑶族自治县,111.27745,24.814443
3.30E+11,市辖区,,
2.31E+11,桦川县,130.71908,47.023001
3.60E+11,安义县,115.548658,28.846
1.41E+11,定襄县,112.957237,38.473506
3.70E+11,市中区,116.997845,36.651335
3.40E+11,田家庵区,117.017349,32.647277
4.50E+11,岑溪市,110.994913,22.91835
5.30E+11,石林彝族自治县,103.290536,24.771761
1.31E+11,赤城县,115.831498,40.912921
4.21E+11,五峰土家族自治县,111.07374,30.156741
1.50E+11,内蒙古自治区,111.76629,40.81739
4.51E+11,平果县,107.589809,23.329376
3.71E+11,高密市,119.755597,36.382594
1.40E+11,杏花岭区,112.570604,37.893955
6.21E+11,秦安县,105.674982,34.858916
3.70E+11,青岛市,120.382621,36.067131
6.10E+11,市辖区,,
6.10E+11,新城区,108.960716,34.266447
3.61E+11,井冈山市,114.289228,26.748081
3.31E+11,湖州市,120.086809,30.89441
5.30E+11,通海县,102.725452,24.111048
4.31E+11,祁阳县,111.840657,26.58012
2.31E+11,市辖区,,
4.51E+11,凭祥市,106.766293,22.094484
4.40E+11,新丰县,114.206867,24.05976
2.31E+11,让胡路区,124.870596,46.652357
5.31E+11,思茅区,100.977256,22.787115
4.21E+11,孝南区,113.910705,30.916812
4.60E+11,秀英区,110.293603,20.007494
5.40E+11,拉孜县,87.63704,29.081659
4.12E+11,汝南县,114.362379,33.006729
4.21E+11,襄阳市,112.122426,32.009016
1.40E+11,阳曲县,112.672952,38.058488
5.20E+11,贵阳市,106.630153,26.647661
5.33E+11,麻栗坡县,104.702799,23.125714
1.31E+11,张北县,114.720077,41.158596
6.23E+11,临夏市,103.243021,35.604376
5.30E+11,盘龙区,102.751941,25.116465
1.31E+11,新华区,116.866284,38.314416
4.41E+11,鹤山市,112.964252,22.76545
5.12E+11,兴文县,105.236325,28.303614
6.11E+11,柞水县,109.114206,33.68611
1.50E+11,海南区,106.891424,39.441364
6.52E+11,玛纳斯县,86.20368,44.284722
4.20E+11,郧西县,110.425983,32.993182
5.12E+11,前锋区,106.886143,30.495804
6.50E+11,高昌区,89.185877,42.942327
5.33E+11,德钦县,98.911559,28.486163
3.71E+11,昌乐县,118.829992,36.706964
4.11E+11,民权县,115.173971,34.648191
3.70E+11,山东省,117.019915,36.671156
4.50E+11,鱼峰区,109.452442,24.318516
6.50E+11,吐鲁番市,89.189752,42.951303
4.30E+11,芦淞区,113.152724,27.78507
5.31E+11,盐津县,104.234441,28.10871
2.21E+11,白山市,126.41473,41.943972
3.41E+11,宿松县,116.129105,30.153746
5.12E+11,宜宾县,104.533212,28.690045
2.11E+11,市辖区,,
1.30E+11,武安市,114.203697,36.696506
4.42E+11,阳山县,112.641363,24.465359
3.10E+11,宝山区,121.489612,31.405457
2.21E+11,抚松县,127.449763,42.221207
5.23E+11,台江县,108.321245,26.667525
3.31E+11,景宁畲族自治县,119.635739,27.9733
3.31E+11,定海区,122.106773,30.019858
2.30E+11,讷河市,124.88287,48.466592
4.11E+11,修武县,113.447755,35.223514
6.30E+11,城西区,101.765843,36.628304
3.61E+11,万年县,117.058445,28.694582
4.42E+11,东源县,114.746344,23.788189
6.20E+11,榆中县,104.112527,35.843056
4.11E+11,邓州市,112.087493,32.68758
4.41E+11,茂南区,110.918026,21.641337
4.11E+11,南阳市,112.528308,32.990664
1.31E+11,南和县,114.683863,37.005017
6.21E+11,崇信县,107.025763,35.305596
3.71E+11,钢城区,117.811354,36.058572
5.33E+11,大理白族自治州,100.267638,25.606486
6.33E+11,囊谦县,96.48943,32.203432
1.30E+11,滦南县,118.682379,39.518996
6.11E+11,黄陵县,109.262961,35.579427
3.72E+11,东明县,115.107404,35.276162
5.32E+11,大姚县,101.336617,25.729513
3.40E+11,安徽省,117.329949,31.733806
6.30E+11,城北区,101.766228,36.650038
4.11E+11,鹤壁市,114.297309,35.748325
5.10E+11,成华区,104.101515,30.659966
4.11E+11,淇滨区,114.298789,35.741592
1.31E+11,满城区,115.322334,38.949119
4.10E+11,卫东区,113.335192,33.734706
2.30E+11,克东县,126.24872,48.04206
5.41E+11,隆子县,92.463308,28.408548
6.53E+11,精河县,82.890656,44.599393
6.41E+11,海原县,105.643487,36.565033
2.30E+11,市辖区,,
2.22E+11,安图县,128.899772,43.11195
1.31E+11,新河县,115.250907,37.520862
3.61E+11,定南县,115.027845,24.78441
4.50E+11,上林县,108.602846,23.431908
4.41E+11,惠州市,114.415612,23.112381
3.51E+11,蕉城区,119.526299,26.66061
4.45E+11,市辖区,,
5.13E+11,木里藏族自治县,101.280205,27.928835
5.31E+11,普洱市,100.966156,22.825155
6.54E+11,伊宁市,81.27795,43.908558
1.31E+11,广阳区,116.71069,39.522786
5.20E+11,道真仡佬族苗族自治县,107.613133,28.862425
1.50E+11,克什克腾旗,117.545797,43.264988
1.31E+11,邢台市,114.504677,37.070834
4.31E+11,新化县,111.327412,27.726514
1.20E+11,东丽区,117.31362,39.086802
5.31E+11,镇康县,98.825284,23.762584
5.13E+11,得荣县,99.286335,28.713036
3.31E+11,新昌县,120.903866,29.499831
5.33E+11,梁河县,98.296657,24.804232
6.53E+11,阿克陶县,75.947396,39.147785
3.71E+11,广饶县,118.407107,37.053555
3.10E+11,松江区,121.227747,31.032243
3.21E+11,灌云县,119.239381,34.284381
1.30E+11,长安区,114.539395,38.036347
1.30E+11,新华区,114.463377,38.05095
4.11E+11,渑池县,111.761797,34.767951
5.21E+11,碧江区,109.263998,27.815927
4.60E+11,西沙群岛,111.792944,16.204546
3.60E+11,江西省,115.81635,28.63666
3.71E+11,任城区,116.606103,35.444028
6.21E+11,麦积区,105.889556,34.570384
4.51E+11,北海市,109.120161,21.481291
6.53E+11,温宿县,80.238959,41.276688
3.50E+11,闽侯县,119.131724,26.150047
4.11E+11,灵宝市,110.89422,34.516828
4.10E+11,宜阳县,112.179238,34.514644
3.51E+11,南靖县,117.35732,24.514654
2.33E+11,大兴安岭地区,124.711526,52.335262
1.50E+11,乌海市,106.794216,39.655248
3.70E+11,山亭区,117.461517,35.099528
1.40E+11,迎泽区,112.5634,37.863451
6.20E+11,七里河区,103.785949,36.066146
4.29E+11,天门市,113.166078,30.663337
4.11E+11,义马市,111.87448,34.7474
6.21E+11,定西市,104.592225,35.606978
5.10E+11,彭州市,103.957983,30.990212
5.13E+11,色达县,100.332743,32.268129
4.11E+11,襄城县,113.505874,33.851459
1.41E+11,五台县,113.255309,38.728315
3.50E+11,湖里区,118.146768,24.512904
5.12E+11,高县,104.517748,28.436166
4.50E+11,雁山区,110.28669,25.101934
4.51E+11,市辖区,,
6.20E+11,市辖区,,
5.41E+11,市辖区,,
2.11E+11,北镇市,121.777395,41.58844
5.33E+11,文山壮族苗族自治州,104.216248,23.400733
5.31E+11,水富县,104.41603,28.62988
3.42E+11,霍邱县,116.277911,32.353038
1.41E+11,垣曲县,111.670108,35.297369
2.20E+11,吉林市,126.549572,43.837883
5.23E+11,镇远县,108.429534,27.049497
5.21E+11,织金县,105.770542,26.663449
5.33E+11,金平苗族瑶族傣族自治县,103.226448,22.779543
1.51E+11,察哈尔右翼前旗,113.214733,40.785631
1.41E+11,太谷县,112.551305,37.421307
5.21E+11,万山区,109.213644,27.517896
3.71E+11,德城区,116.29947,37.450804
4.31E+11,北湖区,113.011035,25.784054
3.42E+11,市辖区,,
5.10E+11,米易县,102.112895,26.897694
5.00E+11,秀山土家族苗族自治县,109.007094,28.447997
3.61E+11,上饶市,117.943433,28.454863
4.30E+11,雨花区,113.03826,28.135722
1.51E+11,准格尔旗,111.240171,39.864361
1.41E+11,吉县,110.681763,36.098188
2.31E+11,前进区,130.375062,46.814102
2.21E+11,市辖区,,
1.40E+11,长治县,113.051407,36.052858
3.70E+11,济南市,117.120098,36.6512
5.11E+11,中江县,104.678751,31.03307
4.21E+11,英山县,115.681359,30.735157
3.72E+11,郓城县,115.9389,35.575135
3.30E+11,建德市,119.281231,29.474759
3.72E+11,惠民县,117.509921,37.489877
2.31E+11,五大连池市,126.205516,48.517257
3.21E+11,吴江区,120.645157,31.138677
1.31E+11,沧县,117.007478,38.219856
3.50E+11,三元区,117.608044,26.234019
2.30E+11,向阳区,130.294235,47.342468
1.41E+11,市辖区,,
4.42E+11,佛冈县,113.531607,23.879192
5.13E+11,西昌市,102.264449,27.894504
3.31E+11,婺城区,119.571728,29.0872
3.42E+11,舒城县,116.948736,31.462234
1.31E+11,尚义县,113.969618,41.076226
3.61E+11,崇义县,114.308267,25.681784
4.51E+11,隆林各族自治县,105.34404,24.770896
4.10E+11,尉氏县,114.193081,34.411494
4.41E+11,恩平市,112.305145,22.183206
4.40E+11,乐昌市,113.347545,25.130602
5.40E+11,吉隆县,85.297534,28.852393
2.31E+11,抚远市,134.307884,48.364687
1.41E+11,岢岚县,111.57285,38.70418
4.12E+11,浉河区,114.058713,32.116803
4.60E+11,龙华区,110.328492,20.031006
2.20E+11,龙潭区,126.562197,43.910802
6.52E+11,呼图壁县,86.871584,44.179361
4.33E+11,龙山县,109.443938,29.457663
6.11E+11,市辖区,,
2.11E+11,绥中县,120.344311,40.32558
4.31E+11,双峰县,112.175163,27.457172
4.21E+11,荆州区,112.190185,30.352853
4.30E+11,株洲县,113.144109,27.699232
6.11E+11,子洲县,110.03525,37.610683
5.21E+11,铜仁市,109.189598,27.731514
6.10E+11,渭滨区,107.155344,34.355068
4.21E+11,崇阳县,114.039523,29.556688
3.51E+11,安溪县,118.186288,25.055954
4.31E+11,市辖区,,
5.21E+11,松桃苗族自治县,109.202886,28.154071
2.31E+11,市辖区,,
6.10E+11,耀州区,108.980102,34.909793
3.31E+11,缙云县,120.091572,28.659283
4.21E+11,鄂城区,114.891586,30.400651
3.72E+11,滨州市,117.970699,37.38198
3.41E+11,南谯区,118.41697,32.200197
2.11E+11,凌源市,119.401574,41.245445
6.11E+11,汉台区,107.031856,33.067771
4.60E+11,天涯区,109.452378,18.298156
4.31E+11,冷水江市,111.434984,27.686251
3.51E+11,顺昌县,117.810357,26.793288
5.31E+11,永善县,103.638067,28.229112
3.60E+11,安源区,113.870704,27.61511
2.11E+11,清河门区,121.416105,41.7831
4.50E+11,江南区,108.273133,22.78136
3.21E+11,京口区,119.47016,32.19828
5.41E+11,扎囊县,91.33725,29.245113
4.50E+11,灵川县,110.319897,25.394781
3.50E+11,罗源县,119.549776,26.489558
2.10E+11,长海县,122.588494,39.272728
4.40E+11,南沙区,113.525165,22.801624
2.10E+11,市辖区,,
5.20E+11,正安县,107.453945,28.553285
5.11E+11,犍为县,103.949326,29.20817
5.11E+11,江阳区,105.434982,28.87881
1.20E+11,武清区,117.044387,39.384119
2.31E+11,爱辉区,127.50045,50.252105
2.30E+11,道外区,126.64939,45.792057
4.50E+11,恭城瑶族自治县,110.828409,24.831682
3.20E+11,栖霞区,118.909153,32.096388
4.51E+11,市辖区,,
4.41E+11,霞山区,110.397656,21.192457
3.51E+11,上杭县,116.420098,25.049518
1.31E+11,固安县,116.298657,39.438214
1.30E+11,栾城区,114.648318,37.900199
4.31E+11,沅陵县,110.393844,28.452686
4.31E+11,中方县,109.944711,27.440138
1.40E+11,太原市,112.548879,37.87059
2.31E+11,萨尔图区,125.135591,46.629092
3.21E+11,盐都区,120.153712,33.338283
1.51E+11,五原县,108.267561,41.088421
3.41E+11,市辖区,,
3.50E+11,思明区,118.082649,24.445484
4.40E+11,南雄市,114.311982,25.117753
2.31E+11,嫩江县,125.221192,49.185766
1.30E+11,邱县,115.200589,36.811148
4.31E+11,绥宁县,110.155655,26.581954
1.31E+11,承德市,117.962749,40.952942
5.30E+11,新平彝族傣族自治县,101.990157,24.07005
4.11E+11,镇平县,112.234697,33.03411
4.31E+11,桃江县,112.155822,28.518084
3.60E+11,九江市,115.952914,29.662117
3.30E+11,嘉善县,120.926028,30.830864
1.10E+11,海淀区,116.298262,39.95993
2.33E+11,塔河县,124.709996,52.334456
1.20E+11,红桥区,117.151533,39.167345
4.31E+11,市辖区,,
1.50E+11,呼和浩特市,111.749995,40.842356
4.21E+11,鄂州市,114.894935,30.391141
5.42E+11,索县,93.785516,31.886671
3.50E+11,福州市,119.296389,26.074268
4.12E+11,项城市,114.875333,33.465838
1.50E+11,松山区,118.916208,42.299798
5.12E+11,长宁县,104.921174,28.582169
5.00E+11,南岸区,106.644447,29.50126
4.11E+11,内乡县,111.849392,33.044864
5.10E+11,西区,101.630619,26.597781
4.12E+11,平舆县,114.619159,32.96271
3.41E+11,界首市,115.374821,33.258244
4.31E+11,溆浦县,110.594879,27.908267
2.31E+11,友好区,128.836291,47.841032
6.10E+11,旬邑县,108.333986,35.111978
4.30E+11,开福区,112.985884,28.256298
4.41E+11,湛江市,110.356639,21.270145
5.00E+11,渝中区,106.568896,29.552736
5.40E+11,萨嘎县,85.232941,29.328818
4.31E+11,江华瑶族自治县,111.579535,25.185809
